time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.3666667,18.04217626,7.10669081,3.80553499,0.1003282,0.44594564,-0.02355235,80.61902015,-4.93866133,-0.68047007,58.26600935,-7.59364945,-17.0864289,0.0,75.54491304,-5.8801469,-22.40735996,56.8385112,-2.85823423,3.62749704,0.0,-68.08248376,9.35009067,13.9274636,53.14419534,-20.75657305,0.15234676,53.07073711,69.80897852,120.98016164,12.92995038,38.86372084,63.98552557,66.1106212
0.3833333,16.73494851,6.95665925,3.94281873,0.10406244,0.44150165,-0.02278371,83.42740189,-6.01262308,-1.6232333,60.83339262,-5.46790818,-14.80617908,0.0,78.10397515,-6.25187238,-22.58123566,59.0153492,-1.25575477,3.77848645,0.0,-66.42828076,10.06513281,13.70136662,46.928769,-20.47776362,-3.07789197,57.16846142,72.42382602,117.48943135,14.00001934,36.57085283,65.29728751,66.97364933
0.4,15.18667995,6.7383031,3.66800889,0.10609077,0.43973078,-0.02463723,85.88935281,-6.70423199,-2.63347204,62.48976224,-4.21738935,-12.82036323,0.0,80.84705022,-6.69406773,-21.93412449,61.2482951,0.17065656,3.41968777,0.0,-64.83896856,10.2914173,13.62983237,41.65466916,-20.47234826,-5.56353558,60.67137723,76.16245994,113.89915378,14.90173199,34.81210738,67.35231566,68.74472683
0.4166667,13.58215338,6.60682349,2.71107294,0.11677733,0.43776082,-0.02434678,87.98237788,-6.59138894,-3.81239512,63.1940464,-2.04040089,-9.46755736,0.0,83.29727327,-7.92245065,-21.67461497,62.83090124,1.18777562,2.33347399,0.0,-62.9039657,10.10386955,13.42882056,36.58641332,-19.91932766,-6.89929188,62.62024255,78.20523597,109.58325122,15.07965052,33.73382117,69.97611404,69.85286149
0.4333333,12.50155309,6.61219931,1.70103882,0.11017985,0.43850175,-0.02302542,88.42513266,-6.42257843,-4.94768747,62.37657645,-1.6490661,-7.15361353,0.0,84.20411816,-8.82988488,-21.77144308,62.93362439,1.71680932,1.94779022,0.0,-61.8092347,9.58567299,12.40811992,33.97591895,-18.96782182,-6.5195968,62.78504699,78.95633024,107.42052817,15.02608506,33.60923264,69.07281092,70.19903891
0.45,11.94804606,6.44198601,0.90600479,0.11993461,0.44057602,-0.02466733,88.68388062,-6.56625204,-6.69409988,62.31706892,-0.37321074,-4.29133148,0.0,84.78395928,-9.65075755,-21.52149008,63.8139618,3.05364957,1.39157295,0.0,-61.03699225,9.83631385,11.75397201,30.29409253,-17.9177076,-8.18670453,64.31757331,81.18528403,104.18921507,15.06494564,31.94367296,69.27924922,71.21065367
0.4666667,12.88539643,6.26541931,0.10581277,0.10581044,0.44280557,-0.0242558,86.70610284,-6.09159463,-7.03686987,60.09010938,-1.66725632,-3.87654589,0.0,83.1090156,-9.93598572,-21.57345512,62.9317245,4.00502945,1.37655626,0.0,-62.33547772,9.77069603,10.18126563,28.62745719,-16.66641716,-7.86762269,65.53992006,82.33903178,103.23773969,14.27024256,31.38339362,68.30764843,71.67928993
0.4833333,14.16589941,5.63181964,-0.88720173,0.09185856,0.44111438,-0.02099293,84.79763251,-4.95554402,-7.76092952,58.23919369,-3.45707549,-4.57603024,0.0,81.48171116,-10.40304166,-20.95726316,61.55249429,3.9398124,1.16425974,0.0,-64.10501872,9.66039085,8.58065498,28.2105634,-15.3542361,-7.18961738,66.91503072,83.00061853,102.45513904,12.85196975,30.38404079,67.00833676,71.80066171
0.5,15.87383353,5.20637325,-2.34556988,0.07866722,0.45016636,-0.01806234,81.57800378,-3.37189251,-8.12878176,54.87246615,-6.56862772,-5.91063624,0.0,78.59635594,-11.28982397,-20.90733745,59.14674255,3.43777379,2.41489348,0.0,-66.77175093,8.98531349,6.49807196,28.84239798,-14.15601766,-5.44571422,67.72032769,85.00012035,103.00563399,11.18034329,29.51729822,64.42848454,72.04059224
0.5166667,18.03257967,4.75651188,-3.20313219,0.06981065,0.45497823,-0.00968061,77.39102655,-1.73652433,-8.74235309,50.60492011,-8.42893917,-6.18878064,0.0,75.17978748,-12.02727033,-21.07379107,56.58350798,1.98968003,3.77546681,0.0,-69.72996957,8.42399314,4.36017069,28.47324233,-12.34038794,-4.79696291,68.40756903,85.98765043,103.69133546,9.49072848,29.75249013,62.74861821,72.0034689
