time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.8166667,8.76609278,-11.23586532,-5.88850334,-0.00052091,0.40673539,-0.09563292,90.99107966,-6.93187492,-22.06915056,65.89326498,11.0203274,2.86195637,0.0,96.38957616,-3.06004043,8.37180065,60.62693033,-15.53612276,-24.7305299,0.0,-44.6664696,-2.46839226,-15.82585448,163.19578213,-3.60521211,71.99298885,57.38063148,78.75867919,107.87167498,-31.29837087,50.32716856,31.19696942,60.27602325
0.8333333,8.38869387,-11.2761601,-5.76218311,-0.00592458,0.3844735,-0.09132771,92.31184496,-7.00506774,-22.16243171,66.71353022,11.94745776,1.82038079,0.0,97.41974659,-2.68710545,8.97820013,60.89463221,-15.02077732,-23.93753688,0.0,-45.93676139,-2.85781176,-16.26790845,163.64362874,-4.52408834,70.0115131,59.03268742,78.51530632,110.93479527,-29.75086411,52.50469711,28.15099791,58.94528149
0.85,7.55671715,-11.72501501,-4.7021492,0.01366299,0.39271523,-0.09002161,93.66089771,-8.35631298,-22.26770992,68.34958843,12.31804436,1.96870976,0.0,98.98053476,-1.5814487,9.68700581,61.77121889,-16.12931768,-25.58384627,0.0,-46.73441472,-1.99356333,-17.37798474,164.1798854,-5.28886863,69.26609137,61.75958107,78.682672,111.86957959,-30.05812424,52.50627186,27.94022433,58.22262251
0.8666667,6.15906757,-12.17389991,-3.61017847,0.01701058,0.39625383,-0.09272651,95.36230353,-9.84553639,-22.18562488,70.60173222,13.38157193,2.14623006,0.0,100.51466597,-0.54410462,9.62615828,62.40689147,-15.89687088,-24.95200486,0.0,-46.68489619,-1.35184297,-18.12015281,162.49611505,-6.41765797,67.38023972,65.87676411,79.05116851,111.3578694,-29.97354877,51.88299903,27.97605864,56.94912148
0.8833333,5.48122999,-12.49146094,-2.8858554,0.01847489,0.37557563,-0.09130036,96.98478128,-11.13414432,-22.817887,71.99149043,14.7045854,2.4709249,0.0,102.46100629,0.16996856,9.86855853,63.24428556,-16.10614586,-25.44436348,0.0,-46.7490252,-0.97190209,-18.28131742,160.71295445,-6.03381648,66.89410242,66.64648856,79.41197474,110.6040124,-29.95054826,51.468589,27.21125291,56.27599196
0.9,4.50036043,-13.05341832,-1.63600015,0.03598145,0.38010678,-0.0905126,98.41583123,-12.80151672,-22.83162195,73.96431423,16.51306119,3.59951916,0.0,104.42584391,1.3045067,10.04319057,64.35405209,-16.61763087,-26.77386844,0.0,-46.32869054,-0.42607523,-18.28227421,157.4220398,-6.70511327,65.73304653,69.68509275,80.10080785,108.18408626,-29.33917304,49.5710881,27.36238207,55.11991375
0.9166667,4.63353009,-12.89286522,-0.99882454,0.02814776,0.36824105,-0.09172462,98.95615429,-13.83412757,-22.76819178,74.75627663,17.07358423,3.25600106,0.0,105.32371049,1.76250636,9.83233704,67.12511222,-14.5477672,-24.90684364,0.0,-47.32708224,-0.91655432,-18.47091528,154.4499103,-6.42091737,63.65564258,70.15985085,81.19574172,106.32889811,-28.94829585,46.45512846,27.21634088,53.83537128
0.9333333,4.4126355,-13.05118248,0.94945642,0.05091675,0.3722911,-0.09193291,99.77252001,-16.5491415,-22.63133038,76.37959376,18.34984699,5.06077158,0.0,107.12856109,3.31837445,9.2890412,69.6013498,-15.87909094,-26.67602866,0.0,-47.5537476,-0.43343205,-18.77522571,150.05630728,-6.86029294,61.21310272,72.15257379,82.31379932,102.47853721,-28.51346942,42.75309607,28.40630176,52.9971449
0.95,3.15210322,-13.10122611,1.99225406,0.0608087,0.36756223,-0.08901289,101.29037337,-17.83453267,-22.10762793,76.94639185,19.5316484,5.27593038,0.0,109.05232093,3.22394938,7.48524362,69.99369551,-15.14374129,-24.87295384,0.0,-46.09958693,-0.54686057,-19.21573675,143.56323014,-5.9509806,57.47877398,72.635259,83.24756106,96.79263894,-29.09796592,38.14215683,30.65111343,52.60718917
0.9666667,1.52361868,-13.0527847,2.17990527,0.07262625,0.35971424,-0.09783558,103.72870296,-19.50039679,-21.87659707,78.68587177,21.57143727,6.98584845,0.0,111.52416656,3.39157849,6.02715506,71.02042715,-15.00060525,-25.12384143,0.0,-43.99321508,-0.18955424,-18.96143772,136.89869547,-3.13162281,53.09983569,71.1500546,84.9531589,87.97815916,-29.80873364,29.88390832,35.99639801,52.90646533
0.9833333,0.01627319,-12.56381633,1.38327689,0.07331996,0.35770807,-0.09402951,105.24158357,-19.52735219,-21.7471847,78.70087208,21.74566609,8.0568446,0.0,113.15958874,2.03780846,4.1981991,71.42201823,-12.8287757,-22.26333868,0.0,-42.8154701,-1.57405498,-16.66544395,131.77934248,-0.40762041,48.2513129,68.57309766,85.60867168,81.33074659,-27.46969445,23.8604654,39.34631859,54.12683254
1.0,-0.7793184,-12.30385826,0.49105798,0.07785844,0.35020099,-0.09286452,106.58962066,-19.25293558,-21.67135337,79.57818328,22.7274103,9.14019101,0.0,114.39306141,0.62242635,2.90956645,71.93376329,-11.03776831,-20.03340625,0.0,-42.43313804,-2.68512122,-13.55204307,128.54917347,1.83999518,44.81645881,63.97827931,86.0198768,76.22533092,-24.42376444,19.26695935,41.44693489,55.73197395
