time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.5666667,17.01899206,6.25858539,-0.3325066,-0.69919879,0.49741345,-0.21739546,78.94595465,-5.41289705,-4.26881352,50.91006742,-11.06432413,-11.62188508,0.0,74.11899408,1.97601932,-23.72291349,52.16943587,3.32459147,24.36583085,0.0,-42.97237132,1.57175756,30.3325365,76.60029713,-43.52370401,18.44350223,45.27692108,79.49999731,114.37329521,10.50599164,32.83710097,53.83455604,93.49885216
0.5833333,15.85966825,6.29631175,-1.38566804,-0.68794981,0.49467348,-0.21620959,80.91138354,-4.73381582,-4.31006092,52.89092251,-9.30716291,-10.20223464,0.0,75.27876968,1.1963667,-23.90200532,51.25087793,2.48961217,28.59511117,0.0,-43.04391133,0.82723226,31.02757488,78.95946686,-42.63244683,17.99702484,43.85747346,77.32793076,117.1676779,11.98394176,32.5961726,53.40729975,93.17716306
0.6,15.07940502,6.66865293,-1.52754489,-0.69056629,0.48830208,-0.21195624,82.25637451,-4.58624519,-3.43563255,53.54801986,-8.51142731,-8.59932416,0.0,77.26358902,0.43925913,-23.50435819,54.03773567,6.41521928,28.4987328,0.0,-43.72541146,0.44051245,29.97812982,82.69209511,-39.92715472,17.93745827,41.44386425,75.21159408,121.22296298,12.37204724,33.53633226,50.65099165,92.65736228
0.6166667,14.16092203,6.6333384,-1.0784636,-0.68479398,0.48775353,-0.20985379,83.80432592,-4.81164008,-3.03943969,56.31998293,-7.28344602,-7.91639881,0.0,78.65845407,0.26470603,-22.84626244,55.5438887,8.44682808,28.82989821,0.0,-44.45028226,0.3474501,28.26632687,85.45621187,-37.41992005,17.68202058,39.65585806,73.04474718,125.39141289,12.95699402,34.93729669,47.94790519,91.75208414
0.6333333,13.11137639,6.63500575,-1.26493511,-0.67948485,0.49027865,-0.20827541,85.40612312,-4.60370696,-2.64288274,58.3439491,-6.1623935,-7.46257921,0.0,79.56710821,-0.44666674,-22.74262632,56.25056378,11.57823373,29.42162192,0.0,-45.10820873,-0.02818844,26.58637732,86.96183343,-34.83033118,17.09536019,39.04974159,70.6814479,128.98896222,13.30173646,36.60824157,45.72288625,90.332493
0.65,12.18998302,6.88634221,-1.38121494,-0.67507232,0.48433109,-0.20545917,86.41701568,-4.51768326,-3.17831661,58.35038636,-5.23598478,-6.84868572,0.0,80.4921528,-0.86087457,-22.8076617,56.33230453,13.85444712,29.9415468,0.0,-45.67011463,-0.47250773,24.91382117,88.09704904,-32.60542977,16.51533744,38.3921697,67.82156227,132.31726424,13.5937658,38.48910362,43.09350494,87.70817165
0.6666667,11.04356701,6.80899778,-1.60124626,-0.67182403,0.48323194,-0.20519453,87.63608571,-4.42213888,-3.75600399,57.89418662,-5.57424373,-6.39912436,0.0,81.95469482,-1.4482727,-22.51364783,57.15326188,15.16522416,30.09073474,0.0,-46.23661325,-0.58361815,23.91152148,89.13700082,-31.21754454,16.95837796,38.51528358,62.88686056,135.41242328,14.23185,41.11407489,40.52752281,80.22712532
0.6833333,10.15941749,7.14925256,-1.71447867,-0.66924035,0.48189793,-0.2005893,88.70619629,-4.34248684,-4.0906072,57.21793467,-4.57201137,-5.92980605,0.0,82.9230321,-1.92733411,-22.75178709,57.48982251,16.74975334,30.53108992,0.0,-47.22193482,-0.78198182,22.57462753,89.76238553,-29.57742431,17.32889206,39.13216724,62.78238972,137.14133193,14.34479789,40.14481716,40.31792027,79.54966538
0.7,8.93157943,6.99313714,-1.94403652,-0.66056125,0.48270517,-0.20298728,89.90611932,-4.26977641,-4.86734407,57.62135476,-3.84577176,-5.41105129,0.0,83.91240925,-2.16679691,-22.63759057,57.2507267,17.55048122,30.78856844,0.0,-47.81403113,-0.61195557,21.41132659,89.42726781,-28.3350571,17.48184254,39.98194733,62.69633565,138.51346957,14.59055834,39.62682709,40.18071406,79.0887487
0.7166667,7.6818388,6.82656524,-1.35809573,-0.65336955,0.48234512,-0.20253504,91.33678669,-4.97547203,-5.45749802,58.64771933,-2.50253431,-3.7743286,0.0,85.16509867,-2.02959148,-22.52605625,57.72033144,18.45334703,30.65370707,0.0,-48.13978251,-0.1442663,20.19544362,86.33739398,-27.97683365,14.36109633,43.54550874,62.01644016,139.41884939,15.84459346,39.06841528,39.62257101,77.17568038
0.7333333,7.41489285,6.53698609,-0.46240084,-0.66116616,0.47790169,-0.1958202,91.66430218,-5.62620731,-6.03325627,59.10846538,-2.67672307,-3.42910337,0.0,85.53448868,-1.49419268,-22.56793142,57.59042421,16.59067859,30.65451607,0.0,-49.84329205,0.75716856,17.85018448,84.09348796,-26.61074346,12.84699135,46.94084006,62.06402419,141.16678567,16.1240971,39.23096613,37.7797732,75.82188164
0.75,7.13814531,6.30286658,0.36034159,-0.65323479,0.47855491,-0.20029075,91.82583216,-6.26448854,-6.14181236,59.81429873,-2.29281845,-3.61640917,0.0,86.00921743,-0.85682881,-22.42532238,57.59855934,16.36948437,29.48984569,0.0,-51.06208852,2.06213833,15.40760909,80.22624945,-25.43321029,10.61704881,51.32293454,62.57346825,142.29252762,16.2649917,40.62252846,35.42531113,74.33386276
0.7666667,5.98824247,6.06225033,0.80427589,-0.63430329,0.47529241,-0.20828834,93.39904877,-6.97579113,-6.71530611,60.47900369,-1.4182568,-4.27291298,0.0,87.67152513,-0.35872146,-22.38479686,59.22809442,18.7433873,28.35054143,0.0,-50.50838362,3.45647025,13.89309163,73.61902375,-25.78612107,7.09723243,57.18568648,63.24535423,140.51211741,16.34394782,39.85044572,36.85654789,73.01136193
0.7833333,4.04223738,6.46760468,0.47160265,-0.62366794,0.46733618,-0.21241148,96.10429318,-7.27734419,-7.21588941,61.94481538,-0.7493173,-3.56043271,0.0,90.3858583,-0.66718566,-22.62709289,61.15746965,20.13115983,27.29379646,0.0,-48.61081126,3.96883729,12.99717275,65.61811641,-26.58153793,2.64674435,63.94971116,63.89160115,136.61902905,16.44818954,38.00779363,40.08749493,72.25038641
0.8,1.78044603,6.77553281,0.05073475,-0.61796819,0.46988026,-0.21209694,98.38083264,-7.65119798,-8.02467064,62.32794467,0.36115883,-2.35429944,0.0,93.07774529,-1.15498812,-22.79099545,63.03519091,21.09064406,25.84183949,0.0,-46.55017759,4.49181757,12.02400608,57.10226327,-26.1919445,-2.26838093,70.48345406,64.88068412,132.36740199,16.81484183,35.83108001,42.56357305,71.9978156
0.8166667,-1.22694021,7.38829917,-0.8589494,-0.59968841,0.4733976,-0.21288851,100.83415326,-7.95891473,-9.88819548,62.57901676,1.99170243,0.25165244,0.0,95.62481682,-2.23352404,-23.17838573,64.17823628,23.08943194,25.13242597,0.0,-43.30685074,4.41583834,12.29590248,47.58740078,-26.34428728,-8.0246597,76.71236439,66.15549292,126.32128995,18.51577771,32.08659388,45.66693832,72.18545745
0.8333333,-4.09407067,8.16077361,-1.1162708,-0.57855838,0.47292471,-0.22427213,103.85795416,-9.62128331,-11.06887265,64.28092935,4.82469053,3.47928775,0.0,98.49243471,-2.38082793,-23.87120929,64.69463721,24.39043537,25.86178277,0.0,-39.35643788,5.27503226,12.65285844,36.99509256,-26.81208369,-13.35451007,82.57556447,67.72691669,118.51236995,20.77022388,27.23362986,49.5072562,73.01102879
0.85,-4.91382892,8.46154287,-1.60000299,-0.58650993,0.47113373,-0.22389257,104.71547657,-10.10055889,-11.35466151,64.39726222,5.35587845,4.05173631,0.0,99.20182738,-2.63209894,-24.28061814,64.84534275,25.03256128,26.01802767,0.0,-38.32290437,6.16667636,11.91991257,30.96509079,-26.6642747,-14.20192305,86.07561193,69.3574987,114.10149085,21.5791591,23.72101507,50.65309474,73.98234732
0.8666667,-3.82426717,7.65242806,-1.2340259,-0.60103992,0.47034602,-0.21872499,103.66946905,-10.0464528,-11.31283887,64.6273927,5.44962793,2.06334774,0.0,98.37817671,-2.07062478,-23.41725102,64.8704813,24.97180715,23.53725267,0.0,-40.14292688,7.82635123,9.47783602,29.19135685,-24.78792543,-12.39168622,88.84375082,70.22053573,113.59168132,20.69951318,22.4097599,49.19828595,74.28416797
0.8833333,-1.99285711,6.61880725,-1.06457136,-0.61685909,0.47096254,-0.21604893,101.46250212,-9.37299733,-11.70139974,62.57402666,3.92192596,-0.95121643,0.0,96.68429061,-1.93506479,-22.70067282,64.26817324,24.28162993,21.81898024,0.0,-43.07160965,9.09951614,6.62657088,30.35650389,-23.02458433,-8.46773921,89.45582872,74.39172162,115.04132636,18.9772151,21.46771525,46.34453132,75.93927038
0.9,0.11854239,5.74800126,-1.0540027,-0.62821928,0.47196882,-0.21077572,98.73068391,-8.34087108,-12.37336838,60.40729935,1.17242059,-2.34193033,0.0,94.42252723,-2.25868137,-22.14114725,62.78243612,22.59409005,20.711785,0.0,-46.63756396,9.86433639,4.35266416,30.69141236,-20.79858002,-5.73496824,91.71953632,77.35846567,117.68151886,16.53117837,23.05885424,44.24178496,76.40203336
0.9166667,1.57614453,5.14478878,-1.10423401,-0.630442,0.48102847,-0.20494866,95.82085389,-7.20842195,-13.07032638,57.90856835,-0.53880045,-2.69794615,0.0,92.46760266,-3.01427495,-21.78406013,61.66645789,20.740023,20.49822441,0.0,-49.42805215,10.1914181,2.7569514,29.03673381,-18.47311572,-4.34910271,94.25040889,79.20620115,119.23825495,14.83586246,24.89371197,43.56488762,76.36772772
0.9333333,2.36942884,4.87999642,-1.97592239,-0.63577795,0.48306858,-0.20329822,94.03196733,-5.81221607,-13.5696022,56.06663898,-2.46444031,-3.61575258,0.0,91.14710252,-4.2040105,-21.26301522,60.78276107,19.76122868,20.20075992,0.0,-51.29668399,9.74616726,1.76056109,26.53882746,-16.26141273,-4.21386091,96.20706872,82.52185443,119.94092599,14.20944626,27.36442262,42.11238874,75.81459451
